"","data","networth","weight"
"30039","DINA",1334,7614.3904
"30040","DINA",1334,7614.3904
"30041","DINA",1334,7614.3904
"30042","DINA",1334,7614.3904
"30043","DINA",1334,7601.10403
"30044","DINA",1334,7601.10403
"30045","DINA",1334,7612.74826
"30046","DINA",1334,7614.3904
"30047","DINA",1334,7612.74826
"30048","DINA",1334,7612.74826
"30049","DINA",1334,7612.74826
"30050","DINA",1334,7612.74826
"30051","DINA",1334,7612.74826
"30052","DINA",1334,7614.3904
"30053","DINA",1334,7614.3904
"30054","DINA",1334,7614.3904
"30055","DINA",1334,7614.3904
"30056","DINA",1334,7614.3904
"30057","DINA",1334,7614.3904
"30058","DINA",1334,7614.3904
"30059","DINA",1334,7584.53338
"30060","DINA",1334,7614.3904
"30061","DINA",1334,7601.10403
"30062","DINA",1334,7601.10403
"30063","DINA",1334,7612.74826
"30064","DINA",1334,7611.10612
"30065","DINA",1334,7601.10403
"30066","DINA",1334,7612.74826
"30067","DINA",1334,7599.46189
"30068","DINA",1334,7630.54518
"30069","DINA",1334,7609.46398
"30070","DINA",1334,7594.33289
"30071","DINA",1334,7611.10612
"30072","DINA",1334,7599.46189
"30073","DINA",1334,7599.46189
"30074","DINA",1334,5618.97772
"30075","DINA",1334,4734.30808
"30076","DINA",1334,30386.54628
"30077","DINA",1334,5598.43094
"30078","DINA",1334,31058.11935
"30079","DINA",1334,32754.7536
"30080","DINA",1334,34900.349
"30081","DINA",1334,20208.62533
"30082","DINA",1334,20366.40617
"30083","DINA",1334,22250.33068
"30084","DINA",1334,30203.07495
"30085","DINA",1334,26300.95662
"30086","DINA",1334,23375.49474
"30087","DINA",1334,26117.5985
"30088","DINA",1334,19323.31496
"30089","DINA",1334,16544.90197
"30090","DINA",1334,15707.35306
"30091","DINA",1334,8904.36255
"30092","DINA",1334,36586.13352
"30093","DINA",1334,6937.77628
"30094","DINA",1334,3758.2179
"30095","DINA",1334,7442.54894
"30096","DINA",1334,8451.75457
"30097","DINA",1334,11791.97493
"30098","DINA",1334,14603.95638
"30099","DINA",1334,14967.3429
"30100","DINA",1334,9142.92056
"30101","DINA",1334,26917.30708
"30102","DINA",1334,27145.60427
"30103","DINA",1334,30635.84078
"30104","DINA",1334,21174.83526
"30105","DINA",1334,29811.78269
"30106","DINA",1334,28392.98292
"30107","DINA",1334,32520.9975
"30108","DINA",1334,22788.02406
"30109","DINA",1334,39560.67964
"30110","DINA",1334,23405.66557
"30111","DINA",1334,34570.62154
"30112","DINA",1334,28469.45194
"30113","DINA",1334,23473.05167
"30114","DINA",1334,14457.80902
"30115","DINA",1334,18739.67225
"30116","DINA",1334,25050.3842
"30117","DINA",1334,20199.56049
"30118","DINA",1334,33808.60392
"30119","DINA",1334,12568.60233
"30120","DINA",1334,3249.73048
"30121","DINA",1334,7529.68651
"30122","DINA",1334,11301.6308
"30123","DINA",1334,14487.66728
"30124","DINA",1334,30990.39349
"30125","DINA",1334,27240.94147
"30126","DINA",1334,12704.75618
"30127","DINA",1334,26483.22745
"30128","DINA",1334,23834.80732
"30129","DINA",1334,21390.08567
"30130","DINA",1334,16483.16954
"30131","DINA",1334,23373.43349
"30132","DINA",1334,20812.24151
"30133","DINA",1334,21866.72607
"30134","DINA",1334,24569.80258
"30135","DINA",1334,21786.28409
"30136","DINA",1334,16852.35464
"30137","DINA",1334,7382.04871
"30138","DINA",1334,4697.70444
"30139","DINA",1304.8,6200.53305
"30140","DINA",1266,7592.69075
"30141","DINA",1244.6,6395.26142
"30142","DINA",1230.2,7611.10612
"30143","DINA",1225,7607.82184
"30144","DINA",1224.6,6097.50504
"30145","DINA",1214.8,7589.40647
"30146","DINA",1195,7594.53547
"30147","DINA",1195,1988.83007
"30148","DINA",1195,6994.8355
"30149","DINA",1195,9717.35626
"30150","DINA",1195,11805.83719
"30151","DINA",1195,14118.42601
"30152","DINA",1195,7997.71686
"30153","DINA",1195,6571.2314
"30154","DINA",1195,3618.04454
"30155","DINA",1195,6897.88941
"30156","DINA",1195,5415.61319
"30157","DINA",1195,10578.31066
"30158","DINA",1195,7624.47543
"30159","DINA",1195,9651.99688
"30160","DINA",1195,8768.08884
"30161","DINA",1195,11587.9818
"30162","DINA",1195,12141.98049
"30163","DINA",1195,7616.89835
"30164","DINA",1195,8820.87843
"30165","DINA",1195,8215.65562
"30166","DINA",1195,9055.43493
"30167","DINA",1195,7647.0863
"30168","DINA",1195,4508.35325
"30169","DINA",1195,4559.6237
"30170","DINA",1195,6353.08886
"30171","DINA",1195,6493.61708
"30172","DINA",1195,9994.89287
"30173","DINA",1195,6886.10693
"30174","DINA",1195,7227.93768
"30175","DINA",1195,7684.98104
"30176","DINA",1194,2823.37491
"30177","DINA",1173.6,7570.62855
"30178","DINA",1157.4,6249.58386
"30179","DINA",1142.6,4634.6289
"30180","DINA",1121.6,6096.43872
"30181","DINA",1120,4708.74893
"30182","DINA",1120,7591.04861
"30183","DINA",1120,3095.42543
"30184","DINA",1120,6179.61181
"30185","DINA",1120,3164.1392
"30186","DINA",1120,4779.64866
"30187","DINA",1120,3290.1251
"30188","DINA",1120,1654.2276
"30189","DINA",1095,6100.50141
"30190","DINA",1090,7612.74826
"30191","DINA",1060.4,6192.72759
"30192","DINA",1051,7607.82184
"30193","DINA",1051,7607.82184
"30194","DINA",1051,7612.74826
"30195","DINA",1051,7619.94593
"30196","DINA",1045.2,6125.44268
"30197","DINA",1031.8,7574.66991
"30198","DINA",1023.4,7613.59066
"30199","DINA",1016.2,7589.40647
"30200","DINA",1016,7607.82184
"30201","DINA",1016,7607.82184
"30202","DINA",1016,7609.46398
"30203","DINA",1016,7606.1797
"30204","DINA",1016,7611.10612
"30205","DINA",1016,7607.82184
"30206","DINA",1016,7607.82184
"30207","DINA",1016,7607.82184
"30208","DINA",1016,7609.46398
"30209","DINA",1016,7609.46398
"30210","DINA",1016,7609.46398
"30211","DINA",1016,7607.82184
"30212","DINA",1016,7611.10612
"30213","DINA",1016,7596.17761
"30214","DINA",1016,7609.46398
"30215","DINA",1016,7611.10612
"30216","DINA",1016,7607.82184
"30217","DINA",1016,7612.74826
"30218","DINA",1016,7609.46398
"30219","DINA",1016,7607.82184
"30220","DINA",1016,7606.1797
"30221","DINA",1016,7611.10612
"30222","DINA",1016,7607.82184
"30223","DINA",1016,7609.46398
"30224","DINA",1016,7611.10612
"30225","DINA",1016,7609.46398
"30226","DINA",1016,7611.10612
"30227","DINA",1016,7607.82184
"30228","DINA",1016,7611.10612
"30229","DINA",1016,7607.82184
"30230","DINA",1016,7611.10612
"30231","DINA",1016,7607.82184
"30232","DINA",1016,7609.46398
"30233","DINA",1016,7607.82184
"30234","DINA",1016,7609.46398
"30235","DINA",1016,7606.1797
"30236","DINA",1016,7609.46398
"30237","DINA",1016,7607.82184
"30238","DINA",1016,7607.82184
"30239","DINA",1016,7609.46398
"30240","DINA",1016,7606.1797
"30241","DINA",1016,7609.46398
"30242","DINA",1016,7607.82184
"30243","DINA",1016,7599.46189
"30244","DINA",1016,7609.46398
"30245","DINA",1016,7612.74826
"30246","DINA",1016,7607.82184
"30247","DINA",1016,7609.46398
"30248","DINA",1016,7611.10612
"30249","DINA",1016,7606.1797
"30250","DINA",1016,7606.1797
"30251","DINA",1016,7606.1797
"30252","DINA",1016,7609.46398
"30253","DINA",1016,7612.74826
"30254","DINA",1016,7612.74826
"30255","DINA",1016,7611.10612
"30256","DINA",1016,7609.46398
"30257","DINA",1016,7609.46398
"30258","DINA",1016,7609.46398
"30259","DINA",1016,7612.74826
"30260","DINA",1016,7599.46189
"30261","DINA",1016,7607.82184
"30262","DINA",1016,7609.46398
"30263","DINA",1016,7607.82184
"30264","DINA",1016,7607.82184
"30265","DINA",1016,7612.74826
"30266","DINA",1016,7611.10612
"30267","DINA",1016,7611.10612
"30268","DINA",1016,7611.10612
"30269","DINA",1016,7587.76433
"30270","DINA",1016,7607.82184
"30271","DINA",1016,7599.46189
"30272","DINA",1016,7611.10612
"30273","DINA",1016,7607.82184
"30274","DINA",1016,7611.10612
"30275","DINA",1016,7606.1797
"30276","DINA",1016,7609.46398
"30277","DINA",1016,7611.10612
"30278","DINA",1016,7612.74826
"30279","DINA",1016,7609.46398
"30280","DINA",1016,7611.10612
"30281","DINA",1016,7596.17761
"30282","DINA",1016,7609.46398
"30283","DINA",1016,7614.3904
"30284","DINA",1016,7611.10612
"30285","DINA",1016,7606.1797
"30286","DINA",1016,7607.82184
"30287","DINA",1016,7609.46398
"30288","DINA",1016,7609.46398
"30289","DINA",1016,7611.10612
"30290","DINA",1016,7614.3904
"30291","DINA",1016,7612.74826
"30292","DINA",1016,7611.10612
"30293","DINA",1016,7612.74826
"30294","DINA",1016,7612.74826
"30295","DINA",1016,7607.82184
"30296","DINA",1016,7606.1797
"30297","DINA",1016,7612.74826
"30298","DINA",1016,7609.46398
"30299","DINA",1016,7611.10612
"30300","DINA",1016,7609.46398
"30301","DINA",1016,7611.10612
"30302","DINA",1016,7607.82184
"30303","DINA",1016,7596.17761
"30304","DINA",1016,7609.46398
"30305","DINA",1016,7599.46189
"30306","DINA",1016,7609.46398
"30307","DINA",1016,7611.10612
"30308","DINA",1016,7611.10612
"30309","DINA",1016,7592.69075
"30310","DINA",1016,7614.3904
"30311","DINA",1016,7609.46398
"30312","DINA",1016,7609.46398
"30313","DINA",1016,7609.46398
"30314","DINA",1016,7614.3904
"30315","DINA",1016,7657.73638
"30316","DINA",1016,7596.17761
"30317","DINA",1016,7599.46189
"30318","DINA",1016,7611.10612
"30319","DINA",1016,7592.69075
"30320","DINA",1016,7611.10612
"30321","DINA",1016,7611.10612
"30322","DINA",1016,7599.46189
"30323","DINA",1016,7614.3904
"30324","DINA",1016,7609.46398
"30325","DINA",1016,7606.1797
"30326","DINA",1016,7609.46398
"30327","DINA",1016,7614.3904
"30328","DINA",1016,7611.10612
"30329","DINA",1016,7609.46398
"30330","DINA",1016,7614.3904
"30331","DINA",1016,7609.46398
"30332","DINA",1016,7612.74826
"30333","DINA",1016,7612.74826
"30334","DINA",1016,7612.74826
"30335","DINA",1016,7612.74826
"30336","DINA",1016,7611.10612
"30337","DINA",1016,7607.82184
"30338","DINA",1016,7612.74826
"30339","DINA",1016,7601.10403
"30340","DINA",1016,7612.74826
"30341","DINA",1016,7611.10612
"30342","DINA",1016,7614.3904
"30343","DINA",1016,7609.46398
"30344","DINA",1016,7611.10612
"30345","DINA",1016,7609.46398
"30346","DINA",1016,7611.10612
"30347","DINA",1016,7611.10612
"30348","DINA",1016,7609.46398
"30349","DINA",1016,7612.74826
"30350","DINA",1016,7657.73638
"30351","DINA",1016,7612.74826
"30352","DINA",1016,7612.74826
"30353","DINA",1016,7612.74826
"30354","DINA",1016,7611.10612
"30355","DINA",1016,7612.74826
"30356","DINA",1016,7609.46398
"30357","DINA",1016,7609.46398
"30358","DINA",1016,7611.10612
"30359","DINA",1016,7611.10612
"30360","DINA",1016,7599.46189
"30361","DINA",1016,7612.74826
"30362","DINA",1016,7599.46189
"30363","DINA",1016,7614.3904
"30364","DINA",1016,7612.74826
"30365","DINA",1016,7612.74826
"30366","DINA",1016,7611.10612
"30367","DINA",1016,7612.74826
"30368","DINA",1016,7611.10612
"30369","DINA",1016,7601.10403
"30370","DINA",1016,7597.81975
"30371","DINA",1016,7599.46189
"30372","DINA",1016,7612.74826
"30373","DINA",1016,7612.74826
"30374","DINA",1016,7614.3904
"30375","DINA",1016,7612.74826
"30376","DINA",1016,7612.74826
"30377","DINA",1016,6080.56119
"30378","DINA",1016,7611.10612
"30379","DINA",1016,7609.46398
"30380","DINA",1016,7612.74826
"30381","DINA",1016,7614.3904
"30382","DINA",1016,7614.3904
"30383","DINA",1016,7614.3904
"30384","DINA",1016,7601.10403
"30385","DINA",1016,7611.10612
"30386","DINA",1016,7609.46398
"30387","DINA",1016,7612.74826
"30388","DINA",1016,7597.81975
"30389","DINA",1016,7612.74826
"30390","DINA",1016,7611.10612
"30391","DINA",1016,7612.74826
"30392","DINA",1016,7612.74826
"30393","DINA",1016,7612.74826
"30394","DINA",1016,7599.46189
"30395","DINA",1016,7611.10612
"30396","DINA",1016,7597.81975
"30397","DINA",1016,7621.58807
"30398","DINA",1016,7586.17552
"30399","DINA",1014.4,7611.10612
"30400","DINA",959.8,7597.04134
"30401","DINA",923,7611.10612
"30402","DINA",921,7607.82184
"30403","DINA",916.4,7679.14811
"30404","DINA",903,7584.1815
"30405","DINA",894.2,7601.10403
"30406","DINA",868.8,6163.46771
"30407","DINA",822.8,3274.32222
"30408","DINA",790.4,6956.67034
"30409","DINA",788,4629.60652
"30410","DINA",783.4,6107.06995
"30411","DINA",766.6,7590.2702
"30412","DINA",764,7611.10612
"30413","DINA",764,7609.46398
"30414","DINA",764,7606.1797
"30415","DINA",764,7611.10612
"30416","DINA",764,7611.10612
"30417","DINA",764,7597.81975
"30418","DINA",764,7599.46189
"30419","DINA",764,7612.74826
"30420","DINA",764,7614.3904
"30421","DINA",764,7609.46398
"30422","DINA",764,7612.74826
"30423","DINA",764,7611.10612
"30424","DINA",764,7612.74826
"30425","DINA",764,7611.10612
"30426","DINA",764,7611.10612
"30427","DINA",764,7611.10612
"30428","DINA",764,7612.74826
"30429","DINA",764,7609.46398
"30430","DINA",764,7609.46398
"30431","DINA",764,7609.46398
"30432","DINA",764,7609.46398
"30433","DINA",764,7612.74826
"30434","DINA",764,7597.81975
"30435","DINA",764,7609.46398
"30436","DINA",764,7607.82184
"30437","DINA",764,7611.10612
"30438","DINA",764,7596.17761
"30439","DINA",764,7609.46398
"30440","DINA",764,7607.82184
"30441","DINA",764,7609.46398
"30442","DINA",764,7609.46398
"30443","DINA",764,7612.74826
"30444","DINA",764,7654.4521
"30445","DINA",764,7612.74826
"30446","DINA",764,7609.46398
"30447","DINA",764,7614.3904
"30448","DINA",764,7612.74826
"30449","DINA",764,7570.9911
"30450","DINA",764,7614.3904
"30451","DINA",764,7607.82184
"30452","DINA",764,7611.10612
"30453","DINA",764,7612.74826
"30454","DINA",764,7592.69075
"30455","DINA",764,7611.10612
"30456","DINA",764,7612.74826
"30457","DINA",764,7611.10612
"30458","DINA",764,7611.10612
"30459","DINA",764,7607.82184
"30460","DINA",764,7612.74826
"30461","DINA",764,7607.82184
"30462","DINA",764,7612.74826
"30463","DINA",764,7607.82184
"30464","DINA",764,7609.46398
"30465","DINA",764,7591.04861
"30466","DINA",764,7597.81975
"30467","DINA",764,7612.74826
"30468","DINA",764,7611.10612
"30469","DINA",764,7614.3904
"30470","DINA",764,7611.10612
"30471","DINA",764,7611.10612
"30472","DINA",764,7614.3904
"30473","DINA",764,7609.46398
"30474","DINA",764,7611.10612
"30475","DINA",764,7599.46189
"30476","DINA",764,7614.3904
"30477","DINA",764,7612.74826
"30478","DINA",764,7642.80787
"30479","DINA",764,7612.74826
"30480","DINA",764,7611.10612
"30481","DINA",764,7656.09424
"30482","DINA",764,7614.3904
"30483","DINA",764,7614.3904
"30484","DINA",764,7606.1797
"30485","DINA",764,7611.10612
"30486","DINA",764,7611.10612
"30487","DINA",764,7611.10612
"30488","DINA",764,7611.10612
"30489","DINA",764,7607.82184
"30490","DINA",764,7607.82184
"30491","DINA",764,7614.3904
"30492","DINA",764,7611.10612
"30493","DINA",764,7611.10612
"30494","DINA",764,7594.33289
"30495","DINA",764,7614.3904
"30496","DINA",764,7611.10612
"30497","DINA",764,7601.10403
"30498","DINA",764,7611.10612
"30499","DINA",764,7609.46398
"30500","DINA",764,7612.74826
"30501","DINA",764,7659.37852
"30502","DINA",764,7614.3904
"30503","DINA",764,7614.3904
"30504","DINA",764,7612.74826
"30505","DINA",764,7609.46398
"30506","DINA",764,7601.10403
"30507","DINA",764,7612.74826
"30508","DINA",764,7609.46398
"30509","DINA",764,7611.10612
"30510","DINA",764,7611.10612
"30511","DINA",764,7614.3904
"30512","DINA",764,7614.3904
"30513","DINA",764,7614.3904
"30514","DINA",764,7607.82184
"30515","DINA",764,7612.74826
"30516","DINA",764,7611.10612
"30517","DINA",764,7612.74826
"30518","DINA",764,7612.74826
"30519","DINA",764,7612.74826
"30520","DINA",764,7599.46189
"30521","DINA",764,7609.46398
"30522","DINA",764,7586.17552
"30523","DINA",764,7609.46398
"30524","DINA",764,7614.3904
"30525","DINA",764,7601.10403
"30526","DINA",764,7611.10612
"30527","DINA",764,7612.74826
"30528","DINA",764,7612.74826
"30529","DINA",764,7611.10612
"30530","DINA",764,7591.04861
"30531","DINA",764,7611.10612
"30532","DINA",764,7591.04861
"30533","DINA",764,7614.3904
"30534","DINA",764,7614.3904
"30535","DINA",764,7612.74826
"30536","DINA",764,7609.46398
"30537","DINA",764,7612.74826
"30538","DINA",764,7611.10612
"30539","DINA",764,7609.46398
"30540","DINA",764,7612.74826
"30541","DINA",764,7609.46398
"30542","DINA",764,7612.74826
"30543","DINA",764,7592.69075
"30544","DINA",764,7611.10612
"30545","DINA",764,7614.3904
"30546","DINA",764,7612.74826
"30547","DINA",764,7614.3904
"30548","DINA",764,7614.3904
"30549","DINA",764,7599.46189
"30550","DINA",764,7599.46189
"30551","DINA",764,7612.74826
"30552","DINA",764,7599.46189
"30553","DINA",764,7614.3904
"30554","DINA",764,7614.3904
"30555","DINA",764,7601.10403
"30556","DINA",764,7612.74826
"30557","DINA",764,7607.82184
"30558","DINA",764,7612.74826
"30559","DINA",764,7611.10612
"30560","DINA",764,7659.37852
"30561","DINA",764,7726.31153
"30562","DINA",764,7599.46189
"30563","DINA",764,7599.46189
"30564","DINA",764,7612.74826
"30565","DINA",764,7612.74826
"30566","DINA",764,7614.3904
"30567","DINA",764,7614.3904
"30568","DINA",764,7601.10403
"30569","DINA",764,7611.10612
"30570","DINA",764,7612.74826
"30571","DINA",764,7614.3904
"30572","DINA",764,7611.10612
"30573","DINA",764,7612.74826
"30574","DINA",764,7612.74826
"30575","DINA",764,7612.74826
"30576","DINA",764,7612.74826
"30577","DINA",764,7614.3904
"30578","DINA",764,7612.74826
"30579","DINA",764,7612.74826
"30580","DINA",764,7612.74826
"30581","DINA",764,7612.74826
"30582","DINA",764,7612.74826
"30583","DINA",764,7614.3904
"30584","DINA",764,7599.46189
"30585","DINA",764,7614.3904
"30586","DINA",764,7614.3904
"30587","DINA",764,7601.10403
"30588","DINA",764,7614.3904
"30589","DINA",764,7614.3904
"30590","DINA",764,7612.74826
"30591","DINA",764,7614.3904
"30592","DINA",764,7612.74826
"30593","DINA",764,7614.3904
"30594","DINA",764,7601.10403
"30595","DINA",764,7611.10612
"30596","DINA",764,7614.3904
"30597","DINA",764,7614.3904
"30598","DINA",764,7601.10403
"30599","DINA",764,7612.74826
"30600","DINA",764,7587.81766
"30601","DINA",764,7612.74826
"30602","DINA",764,7612.74826
"30603","DINA",764,7599.46189
"30604","DINA",764,7614.3904
"30605","DINA",764,7614.3904
"30606","DINA",764,7612.74826
"30607","DINA",764,7583.91492
"30608","DINA",764,7612.74826
"30609","DINA",764,7599.46189
"30610","DINA",764,7614.3904
"30611","DINA",764,7612.74826
"30612","DINA",764,7611.10612
"30613","DINA",764,7594.33289
"30614","DINA",764,7612.74826
"30615","DINA",764,7612.74826
"30616","DINA",764,7611.10612
"30617","DINA",764,7609.46398
"30618","DINA",764,7614.3904
"30619","DINA",764,7587.81766
"30620","DINA",764,7594.33289
"30621","DINA",764,7612.74826
"30622","DINA",764,7591.04861
"30623","DINA",764,7614.3904
"30624","DINA",764,7612.74826
"30625","DINA",764,7614.3904
"30626","DINA",764,7614.3904
"30627","DINA",764,7614.3904
"30628","DINA",764,7606.45697
"30629","DINA",764,7599.46189
"30630","DINA",764,7611.10612
"30631","DINA",764,7599.46189
"30632","DINA",764,7612.74826
"30633","DINA",764,7599.46189
"30634","DINA",764,7614.3904
"30635","DINA",764,7612.74826
"30636","DINA",764,7612.74826
"30637","DINA",764,7609.46398
"30638","DINA",764,7597.81975
"30639","DINA",764,7614.3904
"30640","DINA",764,7614.3904
"30641","DINA",764,7612.74826
"30642","DINA",764,7574.53129
"30643","DINA",764,7614.3904
"30644","DINA",764,7611.10612
"30645","DINA",764,7597.81975
"30646","DINA",764,7594.33289
"30647","DINA",764,7609.46398
"30648","DINA",764,7612.74826
"30649","DINA",764,7611.10612
"30650","DINA",764,7594.33289
"30651","DINA",764,7644.45001
"30652","DINA",764,6934.50851
"30653","DINA",764,22986.96584
"30654","DINA",764,18889.50716
"30655","DINA",764,10458.65926
"30656","DINA",764,33599.75464
"30657","DINA",764,24976.06698
"30658","DINA",764,29502.21442
"30659","DINA",764,27949.54854
"30660","DINA",764,31661.51354
"30661","DINA",764,19978.08116
"30662","DINA",764,18365.75312
"30663","DINA",764,14892.98037
"30664","DINA",764,10442.91694
"30665","DINA",764,7041.19066
"30666","DINA",764,29375.61917
"30667","DINA",764,24063.39903
"30668","DINA",764,29064.28416
"30669","DINA",764,23310.32845
"30670","DINA",764,24627.26761
"30671","DINA",764,24081.56496
"30672","DINA",764,25776.18328
"30673","DINA",764,24890.58297
"30674","DINA",764,18393.67246
"30675","DINA",764,16856.89388
"30676","DINA",764,18401.67728
"30677","DINA",764,9966.8111
"30678","DINA",764,24184.55804
"30679","DINA",764,23471.48878
"30680","DINA",764,22069.81301
"30681","DINA",764,25531.55479
"30682","DINA",764,21528.91229
"30683","DINA",764,18398.77797
"30684","DINA",749,7612.74826
"30685","DINA",749,7606.1797
"30686","DINA",749,7611.10612
"30687","DINA",749,7607.82184
"30688","DINA",734,6077.83142
"30689","DINA",679.6,8874.63345
"30690","DINA",649.4,4634.70354
"30691","DINA",628.4,6103.92429
"30692","DINA",621,7607.82184
"30693","DINA",621,7609.46398
"30694","DINA",621,7609.46398
"30695","DINA",617.2,7611.10612
"30696","DINA",594.4,7611.10612
"30697","DINA",550.2,7578.62597
"30698","DINA",526.4,6087.58825
"30699","DINA",524,6079.17497
"30700","DINA",493.8,7695.97469
"30701","DINA",464.6,7589.1064
"30702","DINA",447,7611.10612
"30703","DINA",447,7607.82184
"30704","DINA",422.2,6097.87826
"30705","DINA",390.2,6052.46362
"30706","DINA",320.2,7642.6266
"30707","DINA",319,7607.82184
"30708","DINA",319,7609.46398
"30709","DINA",309.6,7612.74826
"30710","DINA",297.6,10554.93899
"30711","DINA",268.8,7569.85014
"30712","DINA",262,4727.047
"30713","DINA",240,4657.00031
"30714","DINA",224,7655.24119
"30715","DINA",224,4853.54476
"30716","DINA",224,6277.15895
"30717","DINA",224,4758.51416
"30718","DINA",224,165.23722
"30719","DINA",224,3219.00147
"30720","DINA",224,1577.07922
"30721","DINA",212,4700.80483
"30722","DINA",186.4,7601.10403
"30723","DINA",180.6,7609.46398
"30724","DINA",153,6073.72607
"30725","DINA",144,7607.82184
"30726","DINA",144,7607.82184
"30727","DINA",144,7611.10612
"30728","DINA",144,7611.10612
"30729","DINA",141.4,7601.53056
"30730","DINA",112.2,7576.98383
"30731","DINA",49.4,6190.27505
"30732","DINA",24.2,7599.46189
"30733","DINA",17,7611.10612
"30734","DINA",17,7611.10612
"30735","DINA",17,7614.3904
"30736","DINA",13,7614.3904
"30737","DINA",0,7609.46398
"30738","DINA",0,7597.81975
"30739","DINA",0,7596.17761
"30740","DINA",0,7594.53547
"30741","DINA",0,7609.46398
"30742","DINA",0,7599.46189
"30743","DINA",0,7609.46398
"30744","DINA",0,7609.46398
"30745","DINA",0,7609.46398
"30746","DINA",0,7607.82184
"30747","DINA",0,7597.81975
"30748","DINA",0,7587.76433
"30749","DINA",0,6101.51442
"30750","DINA",0,7609.46398
"30751","DINA",0,7614.3904
"30752","DINA",0,7612.74826
"30753","DINA",0,7611.10612
"30754","DINA",0,7611.10612
"30755","DINA",0,3183.16238
"30756","DINA",0,6118.71418
"30757","DINA",0,7611.10612
"30758","DINA",0,7611.10612
"30759","DINA",0,7606.1797
"30760","DINA",0,7594.53547
"30761","DINA",0,7591.04861
"30762","DINA",0,7611.10612
"30763","DINA",0,7599.46189
"30764","DINA",0,7611.10612
"30765","DINA",0,7611.10612
"30766","DINA",0,7599.46189
"30767","DINA",0,7612.74826
"30768","DINA",0,7611.10612
"30769","DINA",0,7612.74826
"30770","DINA",0,7609.46398
"30771","DINA",0,7614.3904
"30772","DINA",0,7609.46398
"30773","DINA",0,7599.46189
"30774","DINA",0,7609.46398
"30775","DINA",0,7612.74826
"30776","DINA",0,7609.46398
"30777","DINA",0,7611.10612
"30778","DINA",0,7612.74826
"30779","DINA",0,7612.74826
"30780","DINA",0,7611.10612
"30781","DINA",0,7611.10612
"30782","DINA",0,7611.10612
"30783","DINA",0,7614.3904
"30784","DINA",0,7611.10612
"30785","DINA",0,7611.10612
"30786","DINA",0,6097.50504
"30787","DINA",0,7611.10612
"30788","DINA",0,7614.3904
"30789","DINA",0,7597.81975
"30790","DINA",0,7592.69075
"30791","DINA",0,7611.10612
"30792","DINA",0,7656.09424
"30793","DINA",0,6098.9659
"30794","DINA",0,7614.3904
"30795","DINA",0,7611.10612
"30796","DINA",0,7611.10612
"30797","DINA",0,7611.10612
"30798","DINA",0,7611.10612
"30799","DINA",0,7609.46398
"30800","DINA",0,7599.46189
"30801","DINA",0,7606.1797
"30802","DINA",0,7607.82184
"30803","DINA",0,7614.3904
"30804","DINA",0,7611.10612
"30805","DINA",0,7599.46189
"30806","DINA",0,7597.81975
"30807","DINA",0,7612.74826
"30808","DINA",0,7667.50388
"30809","DINA",0,7597.81975
"30810","DINA",0,7606.1797
"30811","DINA",0,7612.74826
"30812","DINA",0,7611.10612
"30813","DINA",0,7611.10612
"30814","DINA",0,7599.46189
"30815","DINA",0,7607.82184
"30816","DINA",0,7611.10612
"30817","DINA",0,7614.3904
"30818","DINA",0,7679.14811
"30819","DINA",0,7724.66939
"30820","DINA",0,7612.74826
"30821","DINA",0,7609.46398
"30822","DINA",0,7586.17552
"30823","DINA",0,7596.17761
"30824","DINA",0,7612.74826
"30825","DINA",0,7599.46189
"30826","DINA",0,6096.74794
"30827","DINA",0,7582.27278
"30828","DINA",0,7614.3904
"30829","DINA",0,7607.82184
"30830","DINA",0,6102.43146
"30831","DINA",0,7612.74826
"30832","DINA",0,7614.3904
"30833","DINA",0,7611.10612
"30834","DINA",0,6245.70245
"30835","DINA",0,7614.3904
"30836","DINA",0,7611.10612
"30837","DINA",0,7611.10612
"30838","DINA",0,7597.81975
"30839","DINA",0,7607.82184
"30840","DINA",0,7597.81975
"30841","DINA",0,7612.74826
"30842","DINA",0,7609.46398
"30843","DINA",0,7597.81975
"30844","DINA",0,7599.46189
"30845","DINA",0,7612.74826
"30846","DINA",0,7608.08843
"30847","DINA",0,7609.46398
"30848","DINA",0,7596.17761
"30849","DINA",0,7614.3904
"30850","DINA",0,7667.50388
"30851","DINA",0,7607.82184
"30852","DINA",0,7609.46398
"30853","DINA",0,7597.81975
"30854","DINA",0,7611.10612
"30855","DINA",0,7609.46398
"30856","DINA",0,7591.04861
"30857","DINA",0,7612.74826
"30858","DINA",0,7612.74826
"30859","DINA",0,7611.10612
"30860","DINA",0,7680.79025
"30861","DINA",0,7664.01702
"30862","DINA",0,4605.25172
"30863","DINA",0,7612.74826
"30864","DINA",0,7612.74826
"30865","DINA",0,7614.3904
"30866","DINA",0,7612.74826
"30867","DINA",0,7614.3904
"30868","DINA",0,7614.3904
"30869","DINA",0,7607.82184
"30870","DINA",0,7607.82184
"30871","DINA",0,7607.82184
"30872","DINA",0,7609.46398
"30873","DINA",0,7611.10612
"30874","DINA",0,7612.74826
"30875","DINA",0,7601.10403
"30876","DINA",0,6157.27238
"30877","DINA",0,7682.43239
"30878","DINA",0,6079.08967
"30879","DINA",0,7611.10612
"30880","DINA",0,7611.10612
"30881","DINA",0,7609.46398
"30882","DINA",0,7611.10612
"30883","DINA",0,7607.82184
"30884","DINA",0,7612.74826
